Host Name,Device IP,Device Type,Device Status,Device Vendor,Device Model,Serial Number,Software Version,Firmware Version,Free Ports,Total Ports,Ports In Use,Uptime,Last Successful Snapshot,Last Snapshot Attempt,Last Snapshot Result,Device Type Standard,associatedWlcIp,deviceSupportLevel,dnsResolvedManagementAddress,errorCode,family,id,instanteTenantId,instanteUuid,interfaceCount,inventoryStatusDetail,lastDeviceResyncStartTime,lastManagedResyncReasons,lastUpdated,lastUpdateTime,lineCardCount,lineCardId,location,locationName,macAddress,managedAtleastOnce,managementState,memorySize,pendingSyncRequestsCount,platformId,reachabilityFailureReason,reachabilityStatus,reasonsForDeviceResync,reasonsForPendingSyncRequests,role,roleSource,serialNumber,series,snmpContact,softwareType,softwareVersion,syncRequestedByApp,tagCount,tunnelUdpPort,type,upTime,uptimeSeconds,vendor,waasDeviceMode,Unnamed: 44,clientCount,clientCount_2_4GHz,clientCount_5GHz,controllerIpAddress,controllerName,countryCode,ethernetMac,hreapEnabled,ipAddress,lwappUpTime,model,status,DateAdded,adminStatus,ArchiveDate,collectionStatus,collectionTime,creationTime,deviceType,managementStatus,manufacturer_part_name,manufacturer_part_partNumber,manufacturer_part_serialNumber,productFamily,reachability,Site Code Extracted,Model,EoS,EoL,In Scope?,Site Name,Street Address 1,Street Address 2,City,State,Zip,Latitude,Longitude,PhysicalAddressCounty,Call Group,Owner,Exception_Flag,Exception_Reason,EoL_Date,Days_to_EoL
GAVNPSWVSCTRAINING,33.135.131.8,L3Switch,Active,Cisco,WS-C3560C-8PC-S,QOC7973Y3PB,27.0(2)SE7,Bootstrap,1.0,10.0,9.0, ,Jan-23-26 02:35:31,Jan-23-26 02:35:31,Configuration unchanged,L3Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,WS-C3560C-8PC-S,2016-10-30,2021-10-31,Yes,Vogtle Nuclear Plant,7821 RIVER RD,,WAYNESBORO,GA,30830-2965,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2021-10-31,-1582.0
GAVNPSW34EABVG01,33.135.132.133,Router,Active,Cisco,VG224,QTX7839ZH9Y,27.2(4)M7,37.4(33r)T7,1.0,26.0,25.0,688d:0h:27m:0s,Jan-23-26 02:12:01,Jan-23-26 02:12:01,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,VG224,2015-04-24,2020-04-30,Yes,Vogtle Nuclear Plant,7821 RIVER RD,,WAYNESBORO,GA,30830-2965,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2020-04-30,-2131.0
GAWALROVG01,33.135.185.132,Router,Active,Cisco,VG224,QTX7738ZHH3,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,2099d:17h:30m:0s,Jan-23-26 01:03:08,Jan-23-26 01:03:08,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAL,VG224,2015-04-24,2020-04-30,Yes,Plant Wallace Dam,140 WALLACE DAM ROAD,,EATONTON,GA,31024-3640,33.350637,-83.157004,Hancock,FO-GA-SW-MACON-EAST,GPC,False,,2020-04-30,-2131.0
ALWDGROVG01,33.135.182.0,Router,Active,Cisco,VG224,QTX7833ZKE8,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,272d:3h:30m:0s,Jan-23-26 02:10:24,Jan-23-26 02:10:24,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WDG,VG224,2015-04-24,2020-04-30,Yes,Tuscaloosa 4th St Complex,2200 4TH ST,BIN # Southern LINC - Tuscaloosa (W) 4th Street,TUSCALOOSA,AL,35401-1037,33.211951,-87.566641,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2020-04-30,-2131.0
ALWDGROVG02,33.135.182.8,Router,Active,Cisco,VG224,QTX7887ZK7H,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,272d:3h:22m:0s,Jan-23-26 01:10:30,Jan-23-26 01:10:30,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WDG,VG224,2015-04-24,2020-04-30,Yes,Tuscaloosa 4th St Complex,2200 4TH ST,BIN # Southern LINC - Tuscaloosa (W) 4th Street,TUSCALOOSA,AL,35401-1037,33.211951,-87.566641,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2020-04-30,-2131.0
ALWDHROVG01,33.135.183.8,Router,Active,Cisco,VG224,QTX7833ZK7G,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,28d:2h:43m:0s,Jan-23-26 02:04:23,Jan-23-26 02:04:23,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WDH,VG224,2015-04-24,2020-04-30,Yes,Tuscaloosa Crew HQ & Garage Complex,1301 SNOWS MILL AVENUE,,TUSCALOOSA,AL,35406-2017,33.230907,-87.559211,Tuscaloosa,FO-AL-FAYETTE,APC,False,,2020-04-30,-2131.0
ALJCQROVG01,33.135.188.3,Router,Active,Cisco,VG224,QTX7539ZKQ9,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,297d:23h:38m:0s,Jan-23-26 02:09:11,Jan-23-26 02:09:11,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JCQ,VG224,2015-04-24,2020-04-30,Yes,Jasper Crew Headquarters,2520 HIGHWAY 78 W,,JASPER,AL,35501-7558,33.8536,-87.3061,Walker,FO-AL-MILLER SP,APC,False,,2020-04-30,-2131.0
ALHLDROVG01,33.135.201.188,Router,Active,Cisco,VG224,QTX7833ZKBK,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,69d:3h:5m:0s,Dec-12-25 00:12:51,Jan-23-26 04:28:18,Problem accessing device,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HLD,VG224,2015-04-24,2020-04-30,Yes,Holt Dam,12117 Power Plant Rd,,Tuscaloosa,AL,35406-9605,33.255,-87.44945,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2020-04-30,-2131.0
ALHLDROVG02,33.135.201.180,Router,Active,Cisco,VG224,QTX7833ZKBK,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,279d:2h:20m:0s,Jan-23-26 02:09:37,Jan-23-26 02:09:37,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HLD,VG224,2015-04-24,2020-04-30,Yes,Holt Dam,12117 Power Plant Rd,,Tuscaloosa,AL,35406-9605,33.255,-87.44945,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2020-04-30,-2131.0
ALTUSROVG01,33.135.205.33,Router,Active,Cisco,VG224,QTX7539ZKZC,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,1409d:1h:44m:0s,Jan-23-26 01:05:38,Jan-23-26 01:05:38,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TUS,VG224,2015-04-24,2020-04-30,Yes,APC - Western Division Office,915 QUEEN CITY AVE,P.O. BOX 1070,TUSCALOOSA,AL,35401-2344,33.207185,-87.559721,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2020-04-30,-2131.0
ALTUSROVG02,33.135.205.11,Router,Active,Cisco,VG224,QTX7539ZKZ7,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,2001d:14h:48m:0s,Jan-23-26 02:09:58,Jan-23-26 02:09:58,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TUS,VG224,2015-04-24,2020-04-30,Yes,APC - Western Division Office,915 QUEEN CITY AVE,P.O. BOX 1070,TUSCALOOSA,AL,35401-2344,33.207185,-87.559721,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2020-04-30,-2131.0
ALTUSROVG03,33.135.205.12,Router,Active,Cisco,VG224,QTX7838ZK98,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,2001d:15h:21m:0s,Jan-23-26 01:10:04,Jan-23-26 01:10:04,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TUS,VG224,2015-04-24,2020-04-30,Yes,APC - Western Division Office,915 QUEEN CITY AVE,P.O. BOX 1070,TUSCALOOSA,AL,35401-2344,33.207185,-87.559721,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2020-04-30,-2131.0
ALTUSROVG04,33.135.205.13,Router,Active,Cisco,VG224,QTX7838ZKZQ,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,69d:2h:59m:0s,Jan-23-26 02:09:15,Jan-23-26 02:09:15,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TUS,VG224,2015-04-24,2020-04-30,Yes,APC - Western Division Office,915 QUEEN CITY AVE,P.O. BOX 1070,TUSCALOOSA,AL,35401-2344,33.207185,-87.559721,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2020-04-30,-2131.0
ALTUSROVG05,33.135.205.15,Router,Active,Cisco,VG224,QTX7838ZKZ5,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,1198d:19h:16m:0s,Jan-23-26 02:00:43,Jan-23-26 02:00:43,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TUS,VG224,2015-04-24,2020-04-30,Yes,APC - Western Division Office,915 QUEEN CITY AVE,P.O. BOX 1070,TUSCALOOSA,AL,35401-2344,33.207185,-87.559721,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2020-04-30,-2131.0
ALTUSROVG06,33.135.205.15,Router,Active,Cisco,VG224,QHK7778Q38Z,27.2(4)M9,37.3(7r)T7,1.0,26.0,25.0,2001d:15h:40m:0s,Jan-23-26 02:09:29,Jan-23-26 02:09:29,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TUS,VG224,2015-04-24,2020-04-30,Yes,APC - Western Division Office,915 QUEEN CITY AVE,P.O. BOX 1070,TUSCALOOSA,AL,35401-2344,33.207185,-87.559721,Tuscaloosa,FO-AL-TUSCALOOSA,APC,False,,2020-04-30,-2131.0
ALEUHROVG01,33.135.250.5,Router,Active,Cisco,VG202,QCH7778R7E5,27.2(4)M7,37.4(70r)YA3,2.0,4.0,2.0,61d:3h:21m:0s,Jan-23-26 01:07:10,Jan-23-26 01:07:10,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUH,VG202,2013-11-16,2018-11-30,Yes,APC - Eufaula Union St Hdqtrs,312 W UNION ST,,EUFAULA,AL,36027-2018,31.890257,-85.149386,Barbour,FO-AL-EUFAULA,APC,False,,2018-11-30,-2648.0
ALHDLSWWR01,33.135.251.5,Switch,Active,Cisco,IE-3000-8TC,QOC7838W3G7,27.2(4)EA9,Bootstrap,0.0,18.0,18.0,0d:0h:1m:0s,Jan-23-26 01:07:15,Jan-23-26 01:07:15,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HDL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Headland Business Office,18011 US HIGHWAY 431 S,,HEADLAND,AL,36345-8801,31.335361,-85.332639,Henry,FO-AL-DOTHAN EAST,APC,False,,2025-06-30,-244.0
ALECTSW0201,33.135.255.3,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7877Z8PR,27.0(2)SE4,Bootstrap,0.0,10.0,10.0,13d:6h:27m:0s,Jan-23-26 02:12:24,Jan-23-26 02:12:24,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECT,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,Enterprise Crew Headquarters,108 S Industrial Blvd,,Enterprise,AL,36330-3168,31.29845,-85.85457,Coffee,FO-AL-DOTHAN WEST,APC,False,,2025-10-31,-121.0
ALECTSWMW02,33.135.255.5,Switch,Active,Cisco,IE-3000-8TC,QOC7778W7QL,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,265d:2h:37m:0s,Jan-23-26 02:07:11,Jan-23-26 02:07:11,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECT,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Enterprise Crew Headquarters,108 S Industrial Blvd,,Enterprise,AL,36330-3168,31.29845,-85.85457,Coffee,FO-AL-DOTHAN WEST,APC,False,,2025-06-30,-244.0
ALEUFROVG01,33.135.258.8,Router,Active,Cisco,VG224,QTX7777ZLZC,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,69d:1h:19m:0s,Jan-23-26 01:09:22,Jan-23-26 01:09:22,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUF,VG224,2015-04-24,2020-04-30,Yes,Eufaula Southeast Division Office,205 E BARBOUR ST,,EUFAULA,AL,36027-1601,31.89083,-85.14333,Barbour,FO-AL-EUFAULA,APC,False,,2020-04-30,-2131.0
ALEUFROVG02,33.135.258.0,Router,Active,Cisco,VG224,QTX7539ZKQG,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,157d:20h:7m:0s,Jan-23-26 02:11:24,Jan-23-26 02:11:24,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUF,VG224,2015-04-24,2020-04-30,Yes,Eufaula Southeast Division Office,205 E BARBOUR ST,,EUFAULA,AL,36027-1601,31.89083,-85.14333,Barbour,FO-AL-EUFAULA,APC,False,,2020-04-30,-2131.0
GAHNPSWBRE04,33.135.01.18,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7835Y7SB,27.0(2)SE4,Bootstrap,0.0,10.0,10.0,7d:23h:9m:0s,Jan-23-26 01:01:31,Jan-23-26 01:01:31,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HNP,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,Hatch Nuclear Plant,11028 HATCH PARKWAY NORTH,,BAXLEY,GA,31513-2135,31.932656,-82.346239,Unknown,FO-SNC-HATCH BLT HUB,GPC,False,,2025-10-31,-121.0
ALPLMSWU2PRECIP,33.135.81.88,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7979Z7KH,27.0(2)SE7,Bootstrap,1.0,10.0,9.0, ,Jan-23-26 01:23:55,Jan-23-26 01:23:55,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLM,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,APC-Miller Steam Plant,4250 PORTER RD,,QUINTON,AL,35130-9471,33.62846,-87.05334,Jefferson,FO-AL-MILLER SP,APC,False,,2025-10-31,-121.0
GAVFBSWFIBER01,33.135.88.188,Switch,Active,Cisco,IE-3000-8TC,QOC7738YCNQ,27.2(4)EA9,Bootstrap,0.0,10.0,10.0,0d:0h:4m:0s,Jan-23-26 01:04:45,Jan-23-26 01:04:45,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VFB,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Vogtle Fiber Building,7821 RIVER RD,,WAYNESBORO,GA,30830-2965,33.12863,-81.770918,Burke,FO-GA-SE-AUGUSTA 1,GPC,False,,2025-06-30,-244.0
GAWILROVG01,33.135.80.185,Router,Active,Cisco,VG224,QTX7978ZHZT,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,344d:9h:25m:0s,Jan-23-26 01:15:20,Jan-23-26 01:15:20,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WIL,VG224,2015-04-24,2020-04-30,Yes,Plant Wilson - CT - General,8803 RIVER RD,,WAYNESBORO,GA,30830-4877,33.16689,-81.81824,Burke,FO-GA-SE-AUGUSTA 1,GPC,False,,2020-04-30,-2131.0
GAWILSW0201,33.135.80.188,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7978W789,27.0(2)SE4,Bootstrap,0.0,10.0,10.0,235d:22h:18m:0s,Jan-23-26 02:13:38,Jan-23-26 02:13:38,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WIL,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,Plant Wilson - CT - General,8803 RIVER RD,,WAYNESBORO,GA,30830-4877,33.16689,-81.81824,Burke,FO-GA-SE-AUGUSTA 1,GPC,False,,2025-10-31,-121.0
GAWILSW0301,33.135.80.180,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7973Y3RK,27.0(2)SE4,Bootstrap,0.0,10.0,10.0,187d:20h:57m:0s,Jan-23-26 01:02:10,Jan-23-26 01:02:10,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WIL,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,Plant Wilson - CT - General,8803 RIVER RD,,WAYNESBORO,GA,30830-4877,33.16689,-81.81824,Burke,FO-GA-SE-AUGUSTA 1,GPC,False,,2025-10-31,-121.0
GAWILSW0401,33.135.80.188,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7978W78B,27.0(2)SE4,Bootstrap,0.0,10.0,10.0,186d:19h:32m:0s,Jan-23-26 01:15:19,Jan-23-26 01:15:19,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WIL,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,Plant Wilson - CT - General,8803 RIVER RD,,WAYNESBORO,GA,30830-4877,33.16689,-81.81824,Burke,FO-GA-SE-AUGUSTA 1,GPC,False,,2025-10-31,-121.0
GAWILSWLGA01,33.135.80.188,Switch,Active,Cisco,IE-3000-8TC,QOC7783W7LU,27.0(2)EY2,Bootstrap,0.0,10.0,10.0, ,Jan-23-26 01:17:41,Jan-23-26 01:17:41,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WIL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Plant Wilson - CT - General,8803 RIVER RD,,WAYNESBORO,GA,30830-4877,33.16689,-81.81824,Burke,FO-GA-SE-AUGUSTA 1,GPC,False,,2025-06-30,-244.0
GAVNPSWU1AUXRM108,33.135.88.11,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC3737Y7NP,27.0(2)SE8,Bootstrap,0.0,10.0,10.0, ,Jan-23-26 01:15:08,Jan-23-26 01:15:08,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VNP,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,Vogtle Nuclear Plant,7821 RIVER RD,,WAYNESBORO,GA,30830-2965,33.144634,-81.762533,Burke,FO-SNC-VOGTLE 1 & 2 BLT HUB,GPC,False,,2025-10-31,-121.0
ALEMHSWGATE01,33.135.33.8,Switch,Active,Cisco,IE-3000-8TC,QCH3373Y78P,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,0d:18h:23m:0s,Jan-23-26 02:04:19,Jan-23-26 02:04:19,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMH,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Eight Mile Crew Hdqs-Mobile,4756 OLD CITRONELLE HWY,,MOBILE,AL,36613-2564,30.77167,-88.12833,Mobile,FO-AL-SOUTH-MOBILE BLT HUB,APC,False,,2025-06-30,-244.0
ALICHSWGATE1,33.135.11.5,Switch,Active,Cisco,IE-3000-8TC,QCH3387Y758,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,8d:2h:22m:0s,Jan-23-26 01:11:57,Jan-23-26 01:11:57,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICH,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Irvington Crew Hdqs-Mobile,7901 PARK BOULEVARD,,IRVINGTON,AL,36544-2831,30.510089,-88.227704,Mobile,FO-AL-SOUTH-MOBILE BLT HUB,APC,False,,2025-06-30,-244.0
ALTCGROVG01,33.135.12.8,Router,Active,Cisco,VG224,QTX7778ZMTZ,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,2001d:14h:41m:0s,Jan-23-26 01:00:26,Jan-23-26 01:00:26,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCG,VG224,2015-04-24,2020-04-30,Yes,Theodore Cogen I & II,7900 RANGELINE RD,,THEODORE,AL,36582-5216,30.526312,-88.131419,Mobile,FO-AL-SOUTH-MOBILE BLT HUB,APC,False,,2020-04-30,-2131.0
ALJCHSWGATE01,33.135.13.131,Switch,Active,Cisco,IE-3000-8TC,QCH3387Y78Y,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,6d:0h:42m:0s,Jan-23-26 01:02:50,Jan-23-26 01:02:50,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JCH,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Jackson Crew Headquarters,818 FOREST AVE,,JACKSON,AL,36545-3629,31.520127,-87.891361,Clarke,FO-AL-MOBILE NORTHEAST,APC,False,,2025-06-30,-244.0
ALYTMSW0101,33.135.13.3,Switch,Active,Cisco,IE-3000-8TC,QOC3788W7NR,27.0(2)EY3,Bootstrap,1.0,10.0,9.0,612d:22h:55m:0s,Jan-23-26 02:18:02,Jan-23-26 02:18:02,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YTM,IE-3000-8TC,2020-06-30,2025-06-30,Yes,THOMASVILLE TRANSPORT,2285 CHOCTAW CORNER ROAD,,THOMASVILLE,AL,367840000,31.9306,-87.7561,Clarke,FO-AL-MOBILE NORTHEAST,APC,False,,2025-06-30,-244.0
ALTHQSWGATE1,33.135.13.5,Switch,Active,Cisco,IE-3000-8TC,QCH3338Y7Q7,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,34d:1h:21m:0s,Jan-23-26 01:03:46,Jan-23-26 01:03:46,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THQ,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Thomasville Crew Headquarters,2285 CHOCTAW CORNER ROAD,,THOMASVILLE,AL,367840000,31.93,-87.7564,Clarke,FO-AL-MOBILE NORTHEAST,APC,False,,2025-06-30,-244.0
GASPGROVG01,33.135.132.80,Router,Active,Cisco,VG224,QHK7335Q37T,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,194d:18h:40m:0s,Jan-23-26 01:22:33,Jan-23-26 01:22:33,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPG,VG224,2015-04-24,2020-04-30,Yes,Springfield Dist Office,149 POWER COMPANY RD,P.O. BOX 369,SPRINGFIELD,GA,31329-3048,32.352404,-81.348465,Effingham,FO-GA-SE-SAVANNAH 2,GPC,False,,2020-04-30,-2131.0
ALBRWSWGATE01,33.135.15.3,Switch,Active,Cisco,IE-3000-8TC,QCH3387Y75B,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,3d:4h:38m:0s,Jan-23-26 02:04:20,Jan-23-26 02:04:20,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRW,IE-3000-8TC,2020-06-30,2025-06-30,Yes,BREWTON CREW HEADQUARTERS,1203 SAINT NICHOLAS AVE,,BREWTON,AL,36426-1338,31.125842,-87.078333,Escambia,FO-AL-MOBILE NORTHEAST,APC,False,,2025-06-30,-244.0
ALCRLSWGATE01,33.135.15.3,Switch,Active,Cisco,IE-3000-8TC,QCH3387Y757,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,23d:6h:10m:0s,Jan-23-26 01:11:56,Jan-23-26 01:11:56,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRL,IE-3000-8TC,2020-06-30,2025-06-30,Yes,Citronelle Crew Headquarters,19275 N 3RD ST,,CITRONELLE,AL,36522-4017,31.093399,-88.238449,Mobile,FO-AL-SOUTH-MOBILE BLT HUB,APC,False,,2025-06-30,-244.0
GABNBROVG01,33.135.181.131,Router,Active,Cisco,VG224,QHK7883Q3D5,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,474d:21h:23m:0s,Jan-23-26 01:16:47,Jan-23-26 01:16:47,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNB,VG224,2015-04-24,2020-04-30,Yes,Bainbridge AO/OH,308 AIRPORT RD,,BAINBRIDGE,GA,39817-6803,30.913971,-84.603277,Decatur,FO-GA-SW-BAINBRIDGE,GPC,False,,2020-04-30,-2131.0
