Host Name,Device IP,Device Type,Device Status,Device Vendor,Device Model,Serial Number,Software Version,Firmware Version,Free Ports,Total Ports,Ports In Use,Uptime,Last Successful Snapshot,Last Snapshot Attempt,Last Snapshot Result,Device Type Standard,associatedWlcIp,deviceSupportLevel,dnsResolvedManagementAddress,errorCode,family,id,instanteTenantId,instanteUuid,interfaceCount,inventoryStatusDetail,lastDeviceResyncStartTime,lastManagedResyncReasons,lastUpdated,lastUpdateTime,lineCardCount,lineCardId,location,locationName,macAddress,managedAtleastOnce,managementState,memorySize,pendingSyncRequestsCount,platformId,reachabilityFailureReason,reachabilityStatus,reasonsForDeviceResync,reasonsForPendingSyncRequests,role,roleSource,serialNumber,series,snmpContact,softwareType,softwareVersion,syncRequestedByApp,tagCount,tunnelUdpPort,type,upTime,uptimeSeconds,vendor,waasDeviceMode,Unnamed: 44,clientCount,clientCount_2_4GHz,clientCount_5GHz,controllerIpAddress,controllerName,countryCode,ethernetMac,hreapEnabled,ipAddress,lwappUpTime,model,status,DateAdded,adminStatus,ArchiveDate,collectionStatus,collectionTime,creationTime,deviceType,managementStatus,manufacturer_part_name,manufacturer_part_partNumber,manufacturer_part_serialNumber,productFamily,reachability,Site Code Extracted,Model,EoS,EoL,In Scope?,Site Name,Street Address 1,Street Address 2,City,State,Zip,Latitude,Longitude,PhysicalAddressCounty,Call Group,Owner,Exception_Flag,Exception_Reason,EoL_Date,Days_to_EoL
ALBATSW0101,99.77.128.170,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7ES,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1637d:2h:38m:0s,Jan-23-26 02:13:42,Jan-23-26 02:13:42,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAT,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Birmingham Airport EBTS,1817 BURGIN AVENUE,,BIRMINGHAM,AL,35217-3505,33.5695,-86.7605,Jefferson,FO-AL-BIRMINGHAM DOWNTOWN NORTH,APC,False,,2027-01-31,336.0
ALMVLSW0101,99.77.128.178,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7DP,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,191d:23h:53m:0s,Jan-23-26 01:15:11,Jan-23-26 01:15:11,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MVL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Montevallo,737 MAIN STREET,,MONTEVALLO,AL,35115-3714,33.101235,-86.862989,Shelby,FO-AL-BIRMINGHAM SOUTH,APC,False,,2027-01-31,336.0
ALYMYSW0101,99.77.128.182,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7WS,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2046d:1h:46m:0s,Jan-23-26 01:15:24,Jan-23-26 01:15:24,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YMY,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Maylene Microwave Site,1967 SETCO MINE ROAD,,MAYLENE,AL,351140000,33.187344,-86.886148,Shelby,FO-AL-BIRMINGHAM SOUTH,APC,False,,2027-01-31,336.0
ALHENSW0101,99.77.128.186,Router,Active,Cisco,CGS-2520-24TC,QOC7933Z7K7,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2008d:16h:23m:0s,Jan-23-26 01:15:21,Jan-23-26 01:15:21,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEN,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Helena EBTS,1000 COALMONT ROAD,,HELENA,AL,350800000,33.2744,-86.8656,Shelby,FO-AL-BIRMINGHAM SOUTHWEST,APC,False,,2027-01-31,336.0
ALROSSW0101,99.77.128.194,Router,Active,Cisco,CGS-2520-24TC,QOC7977Z3W5,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2036d:18h:47m:0s,Jan-23-26 02:13:57,Jan-23-26 02:13:57,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROS,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,ROSS BRIDGE EBTS,307 SHADES CREST ROAD,,BIRMINGHAM,AL,352260000,33.38947,-86.85629,Jefferson,FO-AL-BIRMINGHAM SOUTHWEST,APC,False,,2027-01-31,336.0
ALYJESW0101,99.77.128.198,Router,Active,Cisco,CGS-2520-24TC,QOC7977Z79S,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1346d:11h:41m:0s,Jan-23-26 02:10:59,Jan-23-26 02:10:59,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YJE,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Jemison Microwave Site,13920 COUNTY ROAD 42,,JEMISON,AL,350850000,32.983581,-86.666518,Chilton,FO-AL-BIRMINGHAM SOUTH,APC,False,,2027-01-31,336.0
ALENSSW0101,99.77.128.2,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z7E7,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1312d:16h:15m:0s,Jan-23-26 02:12:31,Jan-23-26 02:12:31,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENS,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Ensley EBTS,2216 COURT R,,BIRMINGHAM,AL,35218-2956,33.5058,-86.8844,Jefferson,FO-AL-BIRMINGHAM NORTHWEST,APC,False,,2027-01-31,336.0
ALCAESW0101,99.77.128.202,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z5LU,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2158d:23h:48m:0s,Jan-23-26 02:12:01,Jan-23-26 02:12:01,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAE,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Calera EBTS,478 HIGHWAY 310,,CALERA,AL,350400000,33.108075,-86.732731,Shelby,FO-AL-BIRMINGHAM SOUTH,APC,False,,2027-01-31,336.0
ALYGLSW0101,99.77.128.206,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7DG,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2182d:21h:2m:0s,Jan-23-26 01:11:40,Jan-23-26 01:11:40,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YGL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,General Services Complex EBTS,744 HIGHWAY 87,,CALERA,AL,35040-5401,33.172276,-86.771564,Shelby,FO-AL-BIRMINGHAM SOUTH,APC,False,,2027-01-31,336.0
ALVSTSW0101,99.77.128.233,Router,Active,Cisco,CGS-2520-24TC,QOC7885Z73P,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1321d:19h:46m:0s,Jan-23-26 02:12:56,Jan-23-26 02:12:56,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VST,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,VESTAVIA EBTS,905 MONTGOMERY HIGHWAY,,BIRMINGHAM,AL,35216-2803,33.442476,-86.78938,Jefferson,FO-AL-BIRMINGHAM DOWNTOWN SOUTH,APC,False,,2027-01-31,336.0
ALSCRSW0101,99.77.128.214,Router,Active,Cisco,CGS-2520-24TC,QOC7979Z37D,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2151d:23h:43m:0s,Jan-23-26 02:11:04,Jan-23-26 02:11:04,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCR,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,SHOAL CREEK EBTS,7995 DOUBLE OAK WAY,,BIRMINGHAM,AL,352260000,33.41684,-86.60729,Shelby,FO-AL-BIRMINGHAM EAST,APC,False,,2027-01-31,336.0
ALALRSW0101,99.77.128.22,Router,Active,Cisco,CGS-2520-24TC,QOC7975Z5Z7,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1846d:20h:2m:0s,Jan-23-26 01:16:08,Jan-23-26 01:16:08,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALR,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Alabaster EBTS,204 3RD STREET NORTH EAST,,ALABASTER,AL,350070000,33.242012,-86.814651,Shelby,FO-AL-BIRMINGHAM SOUTHWEST,APC,False,,2027-01-31,336.0
ALLIBSW0101,99.77.128.222,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z7EW,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1450d:21h:5m:0s,Jan-23-26 01:16:14,Jan-23-26 01:16:14,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIB,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Liberty Park EBTS,4454 OVERTON ROAD,,BIRMINGHAM,AL,352230000,33.4909,-86.7032,Jefferson,FO-AL-BIRMINGHAM NORTHEAST,APC,False,,2027-01-31,336.0
ALASBSW0101,99.77.128.230,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7DQ,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1080d:2h:24m:0s,Jan-23-26 01:13:04,Jan-23-26 01:13:04,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASB,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Ashby EBTS,14971 HWY 139,,RANDOLPH,AL,367920000,32.980975,-86.915592,Bibb,FO-AL-BIRMINGHAM SOUTH,APC,False,,2027-01-31,336.0
ALBESSW0101,99.77.128.234,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z5N8,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,656d:5h:28m:0s,Jan-23-26 02:11:04,Jan-23-26 02:11:04,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BES,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Bessemer EBTS,1295 RAIMUND MUSCODA RD,,BESSEMER,AL,35020-7212,33.38026,-86.94415,Jefferson,FO-AL-BIRMINGHAM SOUTHWEST,APC,False,,2027-01-31,336.0
ALRCMSW0101,99.77.128.238,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7CW,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1731d:9h:11m:0s,Jan-23-26 01:11:49,Jan-23-26 01:11:49,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCM,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Rock Mountain EBTS,1121 LAKESIDE DRIVE,,MC CALLA,AL,35111-3706,33.327478,-87.061906,Jefferson,FO-AL-BIRMINGHAM NORTHWEST,APC,False,,2027-01-31,336.0
ALCAHSW0101,99.77.128.246,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z7E7,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1472d:22h:10m:0s,Jan-23-26 01:15:39,Jan-23-26 01:15:39,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAH,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,CAHABA HEIGHTS EBTS,3589 EAST ST,,MOUNTAIN BRK,AL,35243-4907,33.46263,-86.713405,Jefferson,FO-AL-BIRMINGHAM NORTHEAST,APC,False,,2027-01-31,336.0
ALINVSW0101,99.77.128.254,Router,Active,Cisco,CGS-2520-24TC,QOC7975Z5ZE,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1453d:21h:58m:0s,Jan-23-26 02:13:22,Jan-23-26 02:13:22,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INV,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Inverness EBTS,3589 CAHABA BEACH ROAD,,BIRMINGHAM,AL,35242-5222,33.42627,-86.6875,Shelby,FO-AL-BIRMINGHAM NORTHEAST,APC,False,,2027-01-31,336.0
ALOMHSW0101,99.77.128.30,Router,Active,Cisco,CGS-2520-24TC,QOC7979Z37Q,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1492d:2h:51m:0s,Jan-23-26 01:01:28,Jan-23-26 01:01:28,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OMH,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Oak Mountain High School EBTS,5476 CALDWELL MILL ROAD,,BIRMINGHAM,AL,35242-4520,33.365192,-86.737554,Shelby,FO-AL-BIRMINGHAM NORTHEAST,APC,False,,2027-01-31,336.0
ALPVNSW0101,99.77.128.34,Router,Active,Cisco,CGS-2520-24TC,QOC7979Z377,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1951d:21h:49m:0s,Jan-23-26 02:06:06,Jan-23-26 02:06:06,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PVN,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Pelham EBTS (AL),1000 PEAVINE FALLS RD,,PELHAM,AL,351240000,33.2975,-86.7726,Shelby,FO-AL-BIRMINGHAM EAST,APC,False,,2027-01-31,336.0
ALMPKSW0101,99.77.128.38,Router,Active,Cisco,CGS-2520-24TC,QOC7933Z7KP,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1465d:2h:5m:0s,Jan-23-26 02:04:42,Jan-23-26 02:04:42,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPK,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Pelham #2 EBTS (AL),1655-B MORGAN PARK DRIVE,,PELHAM,AL,351240000,33.3437,-86.7919,Shelby,FO-AL-BIRMINGHAM SOUTHWEST,APC,False,,2027-01-31,336.0
ALPCHSW0104,99.77.128.42,Router,Active,Cisco,CGS-2520-24TC,QOC7885Z737,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2078d:21h:7m:0s,Jan-23-26 02:01:37,Jan-23-26 02:01:37,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCH,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Patton Chapel Crew Hdqts,3216 Lorna Rd,,Vestavia Hills,AL,35216-5422,33.39613,-86.802042,Jefferson,FO-AL-BIRMINGHAM SOUTHWEST,APC,False,,2027-01-31,336.0
ALYBPSW0101,99.77.128.46,Router,Active,Cisco,CGS-2520-24TC,QOC7885Z73D,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2196d:1h:47m:0s,Jan-23-26 02:10:46,Jan-23-26 02:10:46,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YBP,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Bluff Park Microwave Site,740 SHADES CREST RD,,BLUFF PARK,AL,35226-1236,33.422469,-86.846001,Jefferson,FO-AL-BIRMINGHAM SOUTHWEST,APC,False,,2027-01-31,336.0
ALYISSW0101,99.77.128.54,Router,Active,Cisco,CGS-2520-24TC,QOC7888Z3YT,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,39d:22h:51m:0s,Jan-23-26 02:14:33,Jan-23-26 02:14:33,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YIS,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Ishkooda Microwave Site,4300 TOWER ROAD,,BIRMINGHAM,AL,352110000,33.443291,-86.881701,Jefferson,FO-AL-BIRMINGHAM SOUTHWEST,APC,False,,2027-01-31,336.0
ALYEDSW0101,99.77.128.58,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z3NS,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1979d:23h:28m:0s,Jan-23-26 01:20:24,Jan-23-26 01:20:24,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YED,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Edwards Lake EBTS,3725 HANDLIN DRIVE,,TRUSSVILLE,AL,352350000,33.61139,-86.65528,Jefferson,FO-AL-BIRMINGHAM NORTHEAST,APC,False,,2027-01-31,336.0
ALFINSW0101,99.77.128.62,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z3NW,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1493d:21h:32m:0s,Jan-23-26 01:16:38,Jan-23-26 01:16:38,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FIN,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Finley Avenue EBTS Birmingham,1700 37TH AVENUE NORTH,,BIRMINGHAM,AL,35207-4251,33.5559,-86.8323,Jefferson,FO-AL-BIRMINGHAM DOWNTOWN NORTH,APC,False,,2027-01-31,336.0
ALXAPSW0101,99.77.128.66,Router,Active,Cisco,CGS-2520-24TC,QOC7885Z738,27.0(2)EK2,Bootstrap,0.0,26.0,26.0,1476d:23h:27m:0s,Jan-23-26 02:14:29,Jan-23-26 02:14:29,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XAP,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,APC - Corp Hdqtrs,600 18TH ST N,,BIRMINGHAM,AL,35203-2206,33.518603,-86.812287,Jefferson,FO-APCCORP-APC CORP HQ BLT HUB,APC,False,,2027-01-31,336.0
ALIRNSW0101,99.77.128.70,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z3NW,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,501d:20h:47m:0s,Jan-23-26 01:02:44,Jan-23-26 01:02:44,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IRN,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Irondale #2 SCADA Master\EBTS,2594 EDWARDS STREET,,IRONDALE,AL,352100000,33.532903,-86.687434,Jefferson,FO-AL-BIRMINGHAM NORTHEAST,APC,False,,2027-01-31,336.0
ALSYSSW0101,99.77.128.78,Router,Active,Cisco,CGS-2520-24TC,QOC7977Z37B,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,318d:17h:40m:0s,Jan-23-26 01:12:52,Jan-23-26 01:12:52,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYS,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Sylvan Springs EBTS,7301 WILLIAM HOWTON RD.,,MULGA,AL,351180000,33.5307,-87.0897,Jefferson,FO-AL-BIRMINGHAM NORTHWEST,APC,False,,2027-01-31,336.0
ALYMMSW0101,99.77.128.82,Router,Active,Cisco,CGS-2520-24TC,QOC7979Z373,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1573d:0h:36m:0s,Jan-23-26 01:15:40,Jan-23-26 01:15:40,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YMM,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Miller Microwave Site,4250 PORTER RD,,QUINTON,AL,35130-9471,33.632547,-87.064095,Jefferson,FO-AL-MILLER SP,APC,False,,2027-01-31,336.0
ALDFPSW0101,99.77.128.86,Router,Active,Cisco,CGS-2520-24TC,QOC7933Z7KL,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2073d:1h:9m:0s,Jan-23-26 01:00:59,Jan-23-26 01:00:59,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DFP,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Trussville EBTS (Deerfoot Parkway),7508 ARROWHEAD LN,,TRUSSVILLE,AL,35173-2242,33.663962,-86.568631,Jefferson,FO-AL-BIRMINGHAM NORTHEAST,APC,False,,2027-01-31,336.0
ALYBQSW0101,99.77.128.94,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7Q7,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2071d:20h:38m:0s,Jan-23-26 02:09:49,Jan-23-26 02:09:49,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YBQ,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Bald Rock Microwave Site,3560 BALD ROCK MOUNTAIN ROAD,,ODENVILLE,AL,351200000,33.60556,-86.41917,St. Clair,FO-AL-BIRMINGHAM EAST,APC,False,,2027-01-31,336.0
ALFLDSW0101,99.77.128.98,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7Y7,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,2122d:3h:2m:0s,Jan-23-26 02:14:50,Jan-23-26 02:14:50,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLD,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Fultondale EBTS,2800 47TH AVENUE NORTH,,BIRMINGHAM,AL,352070000,33.5872,-86.8075,Jefferson,FO-AL-BIRMINGHAM DOWNTOWN NORTH,APC,False,,2027-01-31,336.0
ALYOKSW0101,99.77.129.33,Router,Active,Cisco,CGS-2520-24TC,QOC7853Z738,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,656d:15h:52m:0s,Jan-23-26 01:15:54,Jan-23-26 01:15:54,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YOK,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Oak Mountian Microwave Site,15 CREST ROAD,,BIRMINGHAM,AL,352420000,33.3905,-86.665912,Shelby,FO-AL-BIRMINGHAM EAST,APC,False,,2027-01-31,336.0
ALBUCSW0101,99.77.129.14,Router,Active,Cisco,CGS-2520-24TC,QOC3773Z38Y,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1801d:3h:29m:0s,Jan-23-26 02:13:07,Jan-23-26 02:13:07,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUC,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,BUCKSVILLE EBTS,22432 OLD VILLAGE RD,,MC CALLA,AL,35111-2640,33.261525,-87.100236,Tuscaloosa,FO-AL-BIRMINGHAM SOUTHWEST,APC,False,,2027-01-31,336.0
ALRALSW0101,99.77.129.22,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7Y3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1870d:4h:54m:0s,Jan-23-26 01:11:17,Jan-23-26 01:11:17,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,RAGLAND EBTS,74 MCCLENDON DR,,RAGLAND,AL,35131-4424,33.771447,-86.136411,Saint Clair,FO-AL-ALBERTVILLE,APC,False,,2027-01-31,336.0
ALASVSW0101,99.77.129.30,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7WW,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1049d:1h:2m:0s,Jan-23-26 01:02:19,Jan-23-26 01:02:19,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASV,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Ashville EBTS,29500 US HWY 231,,ASHVILLE,AL,359530000,33.768858,-86.280136,St. Clair,FO-AL-ALBERTVILLE,APC,False,,2027-01-31,336.0
ALSPVSW0101,99.77.129.34,Router,Active,Cisco,CGS-2520-24TC,QOC7978Z7QC,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,1080d:22h:38m:0s,Jan-23-26 02:11:42,Jan-23-26 02:11:42,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPV,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Springville EBTS,2695 COUNTY HIGHWAY 24,,SPRINGVILLE,AL,35146-8839,33.8285,-86.4198,Blount,FO-AL-BIRMINGHAM EAST,APC,False,,2027-01-31,336.0
ALPELSW0101,99.77.129.58,Router,Active,Cisco,CGS-2520-24TC,QOC7973Z7Q3,27.0(2)SE2,Bootstrap,0.0,26.0,26.0,90d:23h:25m:0s,Jan-23-26 02:06:42,Jan-23-26 02:06:42,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEL,CGS-2520-24TC,2022-01-11,2027-01-31,Yes,Pell City EBTS,1418 PARKHILL PKWY,,PELL CITY,AL,35125-1370,33.603606,-86.28471,St. Clair,FO-AL-ALBERTVILLE,APC,False,,2027-01-31,336.0
