Host Name,Device IP,Device Type,Device Status,Device Vendor,Device Model,Serial Number,Software Version,Firmware Version,Free Ports,Total Ports,Ports In Use,Uptime,Last Successful Snapshot,Last Snapshot Attempt,Last Snapshot Result,Device Type Standard,associatedWlcIp,deviceSupportLevel,dnsResolvedManagementAddress,errorCode,family,id,instanteTenantId,instanteUuid,interfaceCount,inventoryStatusDetail,lastDeviceResyncStartTime,lastManagedResyncReasons,lastUpdated,lastUpdateTime,lineCardCount,lineCardId,location,locationName,macAddress,managedAtleastOnce,managementState,memorySize,pendingSyncRequestsCount,platformId,reachabilityFailureReason,reachabilityStatus,reasonsForDeviceResync,reasonsForPendingSyncRequests,role,roleSource,serialNumber,series,snmpContact,softwareType,softwareVersion,syncRequestedByApp,tagCount,tunnelUdpPort,type,upTime,uptimeSeconds,vendor,waasDeviceMode,Unnamed: 44,clientCount,clientCount_2_4GHz,clientCount_5GHz,controllerIpAddress,controllerName,countryCode,ethernetMac,hreapEnabled,ipAddress,lwappUpTime,model,status,DateAdded,adminStatus,ArchiveDate,collectionStatus,collectionTime,creationTime,deviceType,managementStatus,manufacturer_part_name,manufacturer_part_partNumber,manufacturer_part_serialNumber,productFamily,reachability,Site Code Extracted,State,Model,EoS,EoL,In Scope?,Repl Device,Material Cost,Labor Cost,Device Cost,latitude,longitude,county,affiliate,Owner,Exception_Flag,Exception_Reason,EoL_Date,Days_to_EoL,EoS_Date,Days_to_EoS
ILGELROVG01,33.132.1.11,Router,Active,Cisco,VG202XM,QCH3378T733,27.4(3)M2,37.4(70r)YA7,1.0,4.0,3.0,130d:15h:33m:0s,Jan-23-26 01:11:15,Jan-23-26 01:11:15,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEL,IL,VG202XM,2022-04-29,2027-04-30,Yes,VG400-8FXS,2393.976,770.0,1904.98,41.88426,-88.029847,DuPage,FO-SOGAS-IL REGIONS BLT HUB,SOGAS,False,,2027-04-30,425.0,2022-04-29,-1402.0
ILTTCSW010103,33.132.32.0,Switch,Active,Cisco,WS-C2960CX-8PC-L,QOC3773YDKN,27.2(7)E,Bootstrap,0.0,12.0,12.0, ,Jan-23-26 01:06:49,Jan-23-26 01:06:49,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTC,IL,WS-C2960CX-8PC-L,2024-04-30,2029-04-30,,,108.0,1540.0,,41.806952,-88.19166,DuPage,FO-GA-SE-ILLINOIS-SOUTH,SOGAS,False,,2029-04-30,1156.0,2024-04-30,-670.0
ILXNGWL02,33.132.55.8,Wireless Controller,Active,Cisco,C9800-40-K9,"TTM388578QC,TTM388578Q9",27.09.07,37.7(3r),3.0,5.0,2.0,85d:1h:44m:0s,Jan-23-26 09:09:00,Jan-23-26 09:09:00,Configuration unchanged,Wireless Controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XNG,IL,C9800-40-K9,2025-12-31,2030-12-31,,,0.0,0.0,,41.806414,-88.196578,Dupage,FO-SOGAS-IL BLT HUB,SOGAS,False,,2030-12-31,1766.0,2025-12-31,-60.0
ILXNGSWFL0201-VSS,33.132.58.1,Switch,Active,Cisco,C6807-XL,"SMC79887777,SMC7988773W",27.3(2)SY,35.3(04r)SYS,50.0,169.0,119.0,1680d:2h:6m:0s,Jan-23-26 02:02:25,Jan-23-26 02:02:25,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XNG,IL,C6807-XL,2022-04-30,2027-04-30,Yes,C9407R,108.0,8240.0,2611.88,41.806414,-88.196578,Dupage,FO-SOGAS-IL BLT HUB,SOGAS,False,,2027-04-30,425.0,2022-04-30,-1401.0
ILXNGRORS03,33.132.58.2,Router,Active,Cisco,ASR1002-X,QOX3338P73B,27.03.02,37.3(3r),7.0,17.0,10.0,285d:17h:34m:0s,Jan-23-26 02:20:27,Jan-23-26 02:20:27,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XNG,IL,ASR1002-X,2022-08-01,2027-07-31,Yes,C8475-G2,46509.51672,8240.0,25127.1306,41.806414,-88.196578,Dupage,FO-SOGAS-IL BLT HUB,SOGAS,False,,2027-07-31,517.0,2022-08-01,-1308.0
ILXNGRORS04,33.132.58.3,Router,Active,Cisco,ASR1002-X,QOX3338P758,27.03.02,37.3(3r),1.0,12.0,11.0,783d:1h:40m:0s,Jan-23-26 02:02:20,Jan-23-26 02:02:20,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XNG,IL,ASR1002-X,2022-08-01,2027-07-31,Yes,C8475-G2,46509.51672,8240.0,25127.1306,41.806414,-88.196578,Dupage,FO-SOGAS-IL BLT HUB,SOGAS,False,,2027-07-31,517.0,2022-08-01,-1308.0
ILXNGROWN01-PW,33.132.58.8,Router,Active,Cisco,ISR4431/K9,QKC35787W7M,28.09.07,33.7(5r),3.0,7.0,4.0,31d:8h:6m:0s,Jan-23-26 01:22:58,Jan-23-26 01:22:58,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XNG,IL,ISR4431/K9,2023-11-07,2028-11-30,Yes,C8300-1N1S-6T,12421.116,2060.0,5243.73,41.806414,-88.196578,Dupage,FO-SOGAS-IL BLT HUB,SOGAS,False,,2028-11-30,1005.0,2023-11-07,-845.0
ILXNGSWFL0202-A1,33.132.58.01,Switch,Active,Cisco,WS-C2960XR-48TD-I,"QDO7985B7SB,QDO7985B7S9",27.2(2)E7,Bootstrap,64.0,105.0,41.0,1590d:13h:58m:0s,Jan-23-26 02:15:33,Jan-23-26 02:15:33,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XNG,IL,WS-C2960XR-48TD-I,2022-10-31,2027-10-31,Yes,C9300-48T-E,6402.120000000001,1540.0,3996.14,41.806414,-88.196578,Dupage,FO-SOGAS-IL BLT HUB,SOGAS,False,,2027-10-31,609.0,2022-10-31,-1217.0
ILXNGSWFL0203-A2,33.132.58.02,Switch,Active,Cisco,WS-C2960XR-48TD-I,"QDO7985B7T8,QDO7985B7T3",27.2(2)E7,Bootstrap,80.0,105.0,25.0,1590d:13h:30m:0s,Jan-23-26 02:00:34,Jan-23-26 02:00:34,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XNG,IL,WS-C2960XR-48TD-I,2022-10-31,2027-10-31,Yes,C9300-48T-E,6402.120000000001,1540.0,3996.14,41.806414,-88.196578,Dupage,FO-SOGAS-IL BLT HUB,SOGAS,False,,2027-10-31,609.0,2022-10-31,-1217.0
ILXNGSWFL0205-B2,33.132.58.05,Switch,Active,Cisco,WS-C2960XR-48TD-I,"QDO7985B7GR,QDO7985B7GQ,QDO7985B7TK",27.2(2)E7,Bootstrap,108.0,157.0,49.0,1590d:1h:1m:0s,Jan-23-26 01:03:28,Jan-23-26 01:03:28,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XNG,IL,WS-C2960XR-48TD-I,2022-10-31,2027-10-31,Yes,C9300-48T-E,6402.120000000001,1540.0,3996.14,41.806414,-88.196578,Dupage,FO-SOGAS-IL BLT HUB,SOGAS,False,,2027-10-31,609.0,2022-10-31,-1217.0
ILXNGSWFL0207-UA,33.132.58.05,Switch,Active,Cisco,WS-C2960XR-48TD-I,"QDO7985B7GS,QDO7985B7T9",27.2(2)E7,Bootstrap,59.0,105.0,46.0,1590d:1h:14m:0s,Jan-23-26 01:09:15,Jan-23-26 01:09:15,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XNG,IL,WS-C2960XR-48TD-I,2022-10-31,2027-10-31,Yes,C9300-48T-E,6402.120000000001,1540.0,3996.14,41.806414,-88.196578,Dupage,FO-SOGAS-IL BLT HUB,SOGAS,False,,2027-10-31,609.0,2022-10-31,-1217.0
ILXNGSWFL0206-UB,33.132.58.08,Switch,Active,Cisco,WS-C2960XR-48TD-I,"QDO7985B7T8,QDO7985B7SD",27.2(2)E7,Bootstrap,54.0,105.0,51.0,1590d:1h:26m:0s,Jan-23-26 02:17:25,Jan-23-26 02:17:25,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XNG,IL,WS-C2960XR-48TD-I,2022-10-31,2027-10-31,Yes,C9300-48T-E,6402.120000000001,1540.0,3996.14,41.806414,-88.196578,Dupage,FO-SOGAS-IL BLT HUB,SOGAS,False,,2027-10-31,609.0,2022-10-31,-1217.0
ILGELROWN02,33.132.5.1,Router,Active,Cisco,ISR4431/K9,QKC35377Q87,27.09.03a,33.37(7r),1.0,7.0,6.0,27d:5h:39m:0s,Jan-23-26 02:20:27,Jan-23-26 02:20:27,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEL,IL,ISR4431/K9,2023-11-07,2028-11-30,Yes,C8300-1N1S-6T,12421.116,2060.0,5243.73,41.88426,-88.029847,DuPage,FO-SOGAS-IL REGIONS BLT HUB,SOGAS,False,,2028-11-30,1005.0,2023-11-07,-845.0
ILGELROWN01,33.132.8.1,Router,Active,Cisco,ISR4431/K9,QKC35757PM3,27.09.03a,33.37(7r),1.0,7.0,6.0,548d:0h:28m:0s,Jan-23-26 01:14:43,Jan-23-26 01:14:43,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEL,IL,ISR4431/K9,2023-11-07,2028-11-30,Yes,C8300-1N1S-6T,12421.116,2060.0,5243.73,41.88426,-88.029847,DuPage,FO-SOGAS-IL REGIONS BLT HUB,SOGAS,False,,2028-11-30,1005.0,2023-11-07,-845.0
ILXNGWLFLEX01,33.132.88.2,Wireless Controller,Active,Cisco,C9800-40-K9,"QOX3773PBZ7,QOX3833P5ZB",27.09.07,37.7(3r),0.0,5.0,5.0, ,Jan-23-26 08:08:16,Jan-23-26 08:08:16,Configuration unchanged,Wireless Controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XNG,IL,C9800-40-K9,2025-12-31,2030-12-31,,,0.0,0.0,,41.806414,-88.196578,Dupage,FO-SOGAS-IL BLT HUB,SOGAS,False,,2030-12-31,1766.0,2025-12-31,-60.0
MSHMFROVG02,33.133.335.33,Router,Active,Cisco,VG224,QTX7973ZHKH,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,1033d:22h:32m:0s,Jan-23-26 02:08:40,Jan-23-26 02:08:40,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HMF,MS,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,4015.584,770.0,3256.32,31.347122,-89.3183,Forrest,FO-MS-O-CENTRAL,MPC,False,,2020-04-30,-2131.0,2015-04-24,-3964.0
MSHMFROVG03,33.133.335.12,Router,Active,Cisco,VG202XM,QCH3738T753,27.4(3)M2,37.4(70r)YA7,1.0,4.0,3.0,88d:19h:16m:0s,Jan-23-26 01:02:10,Jan-23-26 01:02:10,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HMF,MS,VG202XM,2022-04-29,2027-04-30,Yes,VG400-8FXS,2393.976,770.0,1904.98,31.347122,-89.3183,Forrest,FO-MS-O-CENTRAL,MPC,False,,2027-04-30,425.0,2022-04-29,-1402.0
MSHMFROVG01,33.133.335.8,Router,Active,Cisco,VG224,QHK7388Q87M,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,1215d:21h:44m:0s,Jan-23-26 02:10:19,Jan-23-26 02:10:19,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HMF,MS,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,4015.584,770.0,3256.32,31.347122,-89.3183,Forrest,FO-MS-O-CENTRAL,MPC,False,,2020-04-30,-2131.0,2015-04-24,-3964.0
MSLSCROVG01,33.133.338.5,Router,Active,Cisco,VG224,QTX7737ZMDU,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,1106d:23h:27m:0s,Jan-23-26 01:06:29,Jan-23-26 01:06:29,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSC,MS,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,4015.584,770.0,3256.32,31.689103,-89.137195,Jones,FO-MS-O-NORTH CENTRAL,MPC,False,,2020-04-30,-2131.0,2015-04-24,-3964.0
MSRICSW0101,33.133.118.2,Switch,Active,Cisco,WS-C2960X-48FPS-L,QKC3388W77T,27.2(2)E7,Bootstrap,1.0,53.0,52.0,843d:20h:3m:0s,Jan-23-26 02:12:02,Jan-23-26 02:12:02,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIC,MS,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,31.34361,-88.9375,Perry,FO-MS-O-CENTRAL,MPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
MSGSISW01,33.133.12.5,Switch,Active,Cisco,WS-C2960S-48FPS-L,"QOC7877Y8H8,QOC7877Y8GK",27.0(2)SE3,Bootstrap,1.0,105.0,104.0,1034d:16h:55m:0s,Jan-23-26 02:10:57,Jan-23-26 02:10:57,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSI,MS,WS-C2960S-48FPS-L,2015-11-06,2020-11-30,Yes,C9200-48P-E,5812.704,1540.0,3504.85,30.366826,-89.094057,Harrison,FO-MS-O-SOUTH CENTRAL,MPC,True,Decommissioned site,2020-11-30,-1917.0,2015-11-06,-3768.0
MSGSISW02,33.133.12.5,Switch,Active,Cisco,WS-C2960S-48FPS-L,"QOC7877Y8GQ,QOC7877Y8H7",27.0(2)SE3,Bootstrap,4.0,105.0,101.0,108d:20h:14m:0s,Jan-23-26 02:08:57,Jan-23-26 02:08:57,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSI,MS,WS-C2960S-48FPS-L,2015-11-06,2020-11-30,Yes,C9200-48P-E,5812.704,1540.0,3504.85,30.366826,-89.094057,Harrison,FO-MS-O-SOUTH CENTRAL,MPC,True,Decommissioned site,2020-11-30,-1917.0,2015-11-06,-3768.0
MSGSIROVG01,33.133.12.8,Router,Active,Cisco,VG224,QTX7838ZH8D,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,1034d:17h:56m:0s,Jan-23-26 01:08:37,Jan-23-26 01:08:37,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSI,MS,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,4015.584,770.0,3256.32,30.366826,-89.094057,Harrison,FO-MS-O-SOUTH CENTRAL,MPC,True,Decommissioned site,2020-04-30,-2131.0,2015-04-24,-3964.0
MSPSWSW0301,33.133.13.3,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7787Y8LT,27.2(7)E7,Bootstrap,0.0,10.0,10.0,0d:0h:2m:0s,Jan-23-26 01:08:48,Jan-23-26 01:08:48,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSW,MS,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,1662.7800000000002,1540.0,956.65,32.293026,-88.744847,Lauderdale,FO-MS-O-NORTH,MPC,True,Decommissioned site,2025-10-31,-121.0,2020-10-30,-1948.0
MSOPSROVGGUARD1,33.133.18.33,Router,Active,Cisco,VG202XM,QCH3738T7DQ,27.4(3)M2,37.4(70r)YA7,1.0,4.0,3.0,66d:5h:59m:0s,Jan-23-26 01:22:36,Jan-23-26 01:22:36,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPS,MS,VG202XM,2022-04-29,2027-04-30,Yes,VG400-8FXS,2393.976,770.0,1904.98,30.511096,-89.103482,Harrison,FO-MS-O-SOUTHEAST,MPC,False,,2027-04-30,425.0,2022-04-29,-1402.0
MSPDNVGVGRR08,33.133.32.33,Voice Gateway,Active,Cisco,VG310,QKC3737D7WX,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,851d:14h:37m:0s,Jan-23-26 01:10:16,Jan-23-26 01:10:16,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDN,MS,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,30.529797,-88.554772,Jackson,FO-MS-O-SOUTH CENTRAL,MPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
MSPDNSWOVATION1,33.133.32.11,Switch,Active,Cisco,WS-C2960X-24PS-L,QCW3738B3D8,27.2(2)E3,Bootstrap,1.0,29.0,28.0,1499d:19h:49m:0s,Jan-23-26 02:17:03,Jan-23-26 02:17:03,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDN,MS,WS-C2960X-24PS-L,2022-10-31,2027-10-31,Yes,C9200-24P-E,2928.12,1540.0,1668.46,30.529797,-88.554772,Jackson,FO-MS-O-SOUTH CENTRAL,MPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
MSPDNSWCOAL1,33.133.32.12,Switch,Active,Cisco,WS-C2960X-24PS-L,QCW3738B39S,27.2(2)E3,Bootstrap,1.0,29.0,28.0,95d:22h:42m:0s,Jan-23-26 02:17:34,Jan-23-26 02:17:34,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDN,MS,WS-C2960X-24PS-L,2022-10-31,2027-10-31,Yes,C9200-24P-E,2928.12,1540.0,1668.46,30.529797,-88.554772,Jackson,FO-MS-O-SOUTH CENTRAL,MPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
MSPDNSWCTRL1,33.133.32.18,Switch,Active,Cisco,WS-C2960X-48FPS-L,"QCW3738Z8BS,QCW3738Z8CR",27.2(2)E3,Bootstrap,1.0,105.0,104.0,1170d:18h:53m:0s,Jan-23-26 01:01:02,Jan-23-26 01:01:02,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDN,MS,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,30.529797,-88.554772,Jackson,FO-MS-O-SOUTH CENTRAL,MPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
MSPDNSWTURB1,33.133.32.33,Switch,Active,Cisco,WS-C2960X-24PS-L,QKC3377W7WQ,27.2(4)E8,Bootstrap,0.0,29.0,29.0,211d:18h:19m:0s,Jan-23-26 02:01:01,Jan-23-26 02:01:01,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDN,MS,WS-C2960X-24PS-L,2022-10-31,2027-10-31,Yes,C9200-24P-E,2928.12,1540.0,1668.46,30.529797,-88.554772,Jackson,FO-MS-O-SOUTH CENTRAL,MPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
MSPDNSWWHSE1,33.133.32.18,Switch,Active,Cisco,WS-C2960X-24PS-L,QCW3738B37E,27.2(2)E3,Bootstrap,1.0,29.0,28.0,211d:19h:20m:0s,Jan-23-26 01:22:03,Jan-23-26 01:22:03,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDN,MS,WS-C2960X-24PS-L,2022-10-31,2027-10-31,Yes,C9200-24P-E,2928.12,1540.0,1668.46,30.529797,-88.554772,Jackson,FO-MS-O-SOUTH CENTRAL,MPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
MSPDNSWPBX01,33.133.32.2,Switch,Active,Cisco,WS-C2960X-48FPS-L,"QCW3738Z8BM,QCW3738Z8CL,QCW3738Z8CB",27.2(2)E3,Bootstrap,1.0,157.0,156.0,851d:14h:22m:0s,Jan-23-26 01:20:13,Jan-23-26 01:20:13,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDN,MS,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,30.529797,-88.554772,Jackson,FO-MS-O-SOUTH CENTRAL,MPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
MSPDNSWTECHRM01,33.133.32.28,Switch,Active,Cisco,WS-C2960X-48FPS-L,"QCW3738Z8CC,QCW3738Z8CZ,QCW3738Z8C5,QOC3773S7WK",27.2(2)E3,Bootstrap,1.0,209.0,208.0,552d:6h:41m:0s,Jan-23-26 01:22:56,Jan-23-26 01:22:56,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDN,MS,WS-C2960X-48FPS-L,2022-10-31,2027-10-31,Yes,C9200-48P-E,5812.704,1540.0,3504.85,30.529797,-88.554772,Jackson,FO-MS-O-SOUTH CENTRAL,MPC,False,,2027-10-31,609.0,2022-10-31,-1217.0
MSPDNVGVGRR01,33.133.32.3,Voice Gateway,Active,Cisco,VG310,QKC3737D7H7,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,551d:5h:8m:0s,Jan-23-26 02:17:38,Jan-23-26 02:17:38,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDN,MS,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,30.529797,-88.554772,Jackson,FO-MS-O-SOUTH CENTRAL,MPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
MSPDNVGVGRR02,33.133.32.5,Voice Gateway,Active,Cisco,VG310,QKC3737D7WY,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,851d:14h:42m:0s,Jan-23-26 02:06:18,Jan-23-26 02:06:18,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDN,MS,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,30.529797,-88.554772,Jackson,FO-MS-O-SOUTH CENTRAL,MPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
MSPDNVGVGRR03,33.133.32.5,Voice Gateway,Active,Cisco,VG310,QKC3737D7W8,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,851d:14h:44m:0s,Jan-23-26 01:18:16,Jan-23-26 01:18:16,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDN,MS,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,30.529797,-88.554772,Jackson,FO-MS-O-SOUTH CENTRAL,MPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
MSPDNVGVGRR04,33.133.32.8,Voice Gateway,Active,Cisco,VG310,QKC3737D7W3,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,851d:14h:35m:0s,Jan-23-26 01:05:32,Jan-23-26 01:05:32,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDN,MS,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,30.529797,-88.554772,Jackson,FO-MS-O-SOUTH CENTRAL,MPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
MSPDNVGVGRR05,33.133.32.0,Voice Gateway,Active,Cisco,VG310,QKC3737D7W5,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,851d:14h:34m:0s,Jan-23-26 02:06:18,Jan-23-26 02:06:18,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDN,MS,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,30.529797,-88.554772,Jackson,FO-MS-O-SOUTH CENTRAL,MPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
MSPDNVGVGRR06,33.133.32.8,Voice Gateway,Active,Cisco,VG310,QKC3737D7WZ,27.8(3)M2,35.4(3r)M3a,1.0,26.0,25.0,851d:14h:37m:0s,Jan-23-26 02:03:31,Jan-23-26 02:03:31,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDN,MS,VG310,2024-10-10,2029-10-31,,VG410-24FXS,4015.584,770.0,3256.32,30.529797,-88.554772,Jackson,FO-MS-O-SOUTH CENTRAL,MPC,False,,2029-10-31,1340.0,2024-10-10,-507.0
